"","actors","score_coef"
"2790","Tenoch Huerta",-0.0353865286628593
"2791","Greg Collins",-0.0354141010111148
"2792","Illeana Douglas",-0.0354192790192681
"2793","Patricia Belcher",-0.0354257913422436
"2794","D.B. Sweeney",-0.0354523637330715
"2795","Jenny O'Hara",-0.0354586976426632
"2796","Darren E. Burrows",-0.0354588766575001
"2797","Evan Jones",-0.0354756675338438
"2798","Lin Shaye",-0.035485796709706
"2799","Jason Alexander",-0.0354958294566372
"2800","Wanda Sykes",-0.0355038107701385
"2801","Cameron Bright",-0.0355301688050687
"2802","Kate del Castillo",-0.0355348199091798
"2803","Clare Kramer",-0.0355388932899859
"2804","James Kyson",-0.0355583682229284
"2805","J.B. Smoove",-0.0355605712317631
"2806","Katherine LaNasa",-0.035578468973724
"2807","Kristen Connolly",-0.0356080568029333
"2808","Nora Zehetner",-0.0356085310709796
"2809","Christian Monzon",-0.0356160158437729
"2810","Laurence Olivier",-0.0356176455921545
"2811","Sarah Michelle Gellar",-0.0356180694768618
"2812","Christina Milian",-0.0356535065783212
"2813","Scott Porter",-0.0356933493817925
"2814","Diana Scarwid",-0.0357011537135883
"2815","Alice Greczyn",-0.0357028864282271
"2816","Katrina Bowden",-0.0357053806768918
"2817","Ted Danson",-0.0357122539118899
"2818","Larry Drake",-0.0357130731538364
"2819","Monique Gabriela Curnen",-0.0357141202044461
"2820","Clayne Crawford",-0.0357198073527331
"2821","Henry Simmons",-0.0357282162346735
"2822","Austin Lyon",-0.035746325378081
"2823","Blythe Danner",-0.0357487046347248
"2824","Laura Ramsey",-0.0357690722790766
"2825","Topher Grace",-0.0357693936971223
"2826","Johnny Lewis",-0.0357751045846226
"2827","Christopher James Baker",-0.0358274262446983
"2828","Jeri Ryan",-0.0358274358579297
"2829","Anthony Simcoe",-0.0358277483998482
"2830","Danny Masterson",-0.0358277491905115
"2831","Matt Bomer",-0.0358352089733046
"2832","Timothy Hutton",-0.0358620502860052
"2833","Jessica Simpson",-0.0358698701770882
"2834","Tim Meadows",-0.0358745920623784
"2835","Skyler Samuels",-0.035875940419882
"2836","Paige Turco",-0.0358764695529344
"2837","Eddie Kaye Thomas",-0.0359209171044674
"2838","Kathy Baker",-0.0359430974824733
"2839","Harold Perrineau",-0.0359506733568526
"2840","Niecy Nash",-0.0359520885041052
"2841","Jenifer Lewis",-0.0359541275038561
"2842","Trent Ford",-0.0359730100866505
"2843","Alexandra Holden",-0.035973721862569
"2844","Eddie Cibrian",-0.0359934569261598
"2845","Henry Thomas",-0.0359954510658103
"2846","Michael Imperioli",-0.0360141080909311
"2847","Mary Lynn Rajskub",-0.0360164392950079
"2848","Udo Kier",-0.0360290275061691
"2849","Natalie Lisinska",-0.0360486526765871
"2850","Meghan Heffern",-0.0360489967859447
"2851","Stacy Keach",-0.0360734317008487
"2852","Jet Li",-0.0361034975851391
"2853","Bryan Brown",-0.0361065981275605
"2854","Eva Amurri Martino",-0.0361279311116764
"2855","Joel Murray",-0.0361311338150802
"2856","Derek Jeter",-0.036149918002516
"2857","Shirley Jones",-0.0361793752634915
"2858","Rami Malek",-0.0361820554818205
"2859","Dorian Missick",-0.0361896111627759
"2860","Riccardo Scamarcio",-0.0362189486237657
"2861","Krista Allen",-0.0362290265677604
"2862","Phyllis Smith",-0.0362373620400887
"2863","David Harbour",-0.0362388161781063
"2864","Andy Richter",-0.0362427233512724
"2865","Julie Gonzalo",-0.0362658963475591
"2866","Brady Corbet",-0.0362710036237794
"2867","Steve Howey",-0.0362920725756433
"2868","Aramis Knight",-0.0363232899952066
"2869","Moises Arias",-0.0363235479990593
"2870","Lynda Boyd",-0.0363367075677559
"2871","Li Jun Li",-0.0363661657712465
"2872","Miriama Smith",-0.0363661692852985
"2873","Nathaniel Lees",-0.0363661931478243
"2874","Shawn Parsons",-0.0363662077236995
"2875","Nicole Sullivan",-0.0363829029958296
"2876","Sherri Shepherd",-0.0363829766893966
"2877","David Herman",-0.0364634824706996
"2878","Katie Aselton",-0.0364781979008404
"2879","Tammy Blanchard",-0.0364873350957295
"2880","Enrico Colantoni",-0.0364873750374531
"2881","Faizon Love",-0.0365035286053196
"2882","Lemmy",-0.0365041755025897
"2883","Judy Marte",-0.0365042365932862
"2884","Holmes Osborne",-0.0365042520413848
"2885","Diane Sorrentino",-0.0365042789216415
"2886","Casper Martinez",-0.0365042821870686
"2887","Jonathon Trent",-0.036504317156062
"2888","Jordana Spiro",-0.0365045791214371
"2889","Valentine",-0.0365046493269344
"2890","Flaco Navaja",-0.0365046718766076
"2891","Franky G",-0.0365046945858886
"2892","Coyote Shivers",-0.0365047248285689
"2893","Ken Howard",-0.0365047574908386
"2894","Tracey Walter",-0.0365266655096549
"2895","Will.i.am",-0.0365394206130485
"2896","Jennifer Esposito",-0.0365671049959334
"2897","Jason Ritter",-0.0365819682975433
"2898","Andrew Daly",-0.0365853171120414
"2899","Amber Valletta",-0.0366371167988448
"2900","Fran Drescher",-0.0366399676469195
"2901","Mircea Monroe",-0.0366576696713968
"2902","Raven-Symon??",-0.0366730801419919
"2903","Corbin Bleu",-0.0366777493123291
"2904","Matt Walsh",-0.0367031704470502
"2905","Ryan McDonald",-0.0367347272884676
"2906","Ashley Scott",-0.0367408847202938
"2907","Tristan Mack Wilds",-0.0367419203850438
"2908","Jeffrey Combs",-0.036750692941315
"2909","Justin Kirk",-0.0367817883380026
"2910","Dell Yount",-0.0367845593355502
"2911","Jessica Bowman",-0.0367846444658496
"2912","Taylor Lautner",-0.0368021379899241
"2913","Brad Renfro",-0.0368101876883171
"2914","Ellen Sandweiss",-0.0368528632994113
"2915","Elizabeth Blackmore",-0.0368564267038018
"2916","Bob Newhart",-0.0368613421195432
"2917","Sydelle Noel",-0.0368793280468943
"2918","Jim Parsons",-0.0368806056042653
"2919","Robert John Burke",-0.0368878249516319
"2920","Jorge Diaz",-0.0369035251690508
"2921","Jason Priestley",-0.0369035369946236
"2922","David Bianchi",-0.0369038320220357
"2923","Jenni Rivera",-0.0369038635601679
"2924","LL Cool J",-0.0369226889439275
"2925","Thomas Middleditch",-0.0369279852272028
"2926","Robert Pralgo",-0.0369437197701533
"2927","Kelly Preston",-0.0369725867985529
"2928","Lauren German",-0.0369950090574208
"2929","Jessy Schram",-0.0370113107696528
"2930","Chad Bishop",-0.037019526048229
"2931","John Brodsky",-0.0370195274945876
"2932","Scott Grimes",-0.0370245961096223
"2933","Clifton Powell",-0.0370379406061814
"2934","Lea Michele",-0.0370722110504797
"2935","Cicely Tyson",-0.0370765835425739
"2936","Jesse L. Martin",-0.0370983751644502
"2937","Tom Arnold",-0.0371216669990733
"2938","Marisol Nichols",-0.0371391514848972
"2939","Gunnar Hansen",-0.0371403550383424
"2940","Mark Addy",-0.0371497438474475
"2941","Zach Gilford",-0.0371661770761737
"2942","James Lipton",-0.0371771662277179
"2943","J.D. Evermore",-0.0372238307992576
"2944","Jay Hernandez",-0.0372287428875146
"2945","Aaron Yoo",-0.0372402985772833
"2946","John Lone",-0.0372476531534984
"2947","Nick Stahl",-0.0372583024207638
"2948","R. Brandon Johnson",-0.0373287162595276
"2949","Matthew Perry",-0.0373643156136294
"2950","Rick Hoffman",-0.0373853531271022
"2951","Phil Collins",-0.0373930650592579
"2952","Tony Jay",-0.0373931221320775
"2953","Chris Gauthier",-0.0373983415986259
"2954","Anna Friel",-0.0374032683162197
"2955","Scout Taylor-Compton",-0.0374041495803904
"2956","Max Ryan",-0.0374068060005205
"2957","Carly Schroeder",-0.037424158852892
"2958","Susanna Thompson",-0.0375149531499643
"2959","Hugh Dillon",-0.0375257674750316
"2960","Drea de Matteo",-0.0375257961784489
"2961","Scott Takeda",-0.0375336491058862
"2962","Bob Gunton",-0.0375572101404584
"2963","Jose Pablo Cantillo",-0.0375618047169446
"2964","Kathryn Morris",-0.0375618398365304
"2965","Jamie Lee Curtis",-0.037582132468916
"2966","Saffron Burrows",-0.0375828957726958
"2967","Jaime King",-0.0375890758932326
"2968","Vanessa Williams",-0.0376724184190499
"2969","Trieu Tran",-0.0376862304554947
"2970","Mira Sorvino",-0.0376862449497385
"2971","Agnes Bruckner",-0.0376897587925111
"2972","Troy Evans",-0.0376941387632789
"2973","Emma Kenney",-0.0376946236172156
"2974","Ian Whyte",-0.0377384952895385
"2975","Bella Thorne",-0.0377410087904604
"2976","Harry Connick Jr.",-0.0377470675212439
"2977","Kevin Corrigan",-0.0377600305632671
"2978","Tony Devon",-0.0377732415289094
"2979","Rachel Brosnahan",-0.0377795559691604
"2980","Chris Elliott",-0.037806808955271
"2981","Gillian White",-0.0378156868169752
"2982","Sean Cook",-0.0378585278742988
"2983","Emmanuel Kabongo",-0.0378717879528752
"2984","Vanessa Ferlito",-0.0378790935438657
"2985","Kathy Griffin",-0.0378913917821978
"2986","Christopher Denham",-0.0378930649432248
"2987","Natasha Lyonne",-0.0379070466678311
"2988","Nat Faxon",-0.0379157452492774
"2989","Mary Kay Place",-0.0379193923042082
"2990","Bob Clendenin",-0.0379718353880609
"2991","Elizabeth Perkins",-0.0380461969833114
"2992","Thomas Ian Nicholas",-0.0380527897385991
"2993","Philip Baker Hall",-0.0380539747277955
"2994","Seth Meyers",-0.0380825348238485
"2995","Mike Epps",-0.0381085268319672
"2996","Angus T. Jones",-0.0381445155659415
"2997","Kelsey Grammer",-0.0381709609181514
"2998","Wendi McLendon-Covey",-0.0381977999139187
"2999","Christian Keyes",-0.0382489250116097
"3000","Michelle Krusiec",-0.0382559329516507
"3001","Zoey Deutch",-0.0382608188082215
"3002","Jorma Taccone",-0.0382855530542366
"3003","Chris Parnell",-0.0382884994040807
"3004","Annabelle Wallis",-0.0383169812955516
"3005","Parker Bagley",-0.0383323869591109
"3006","Shane Rangi",-0.0383448492654433
"3007","Ivana Milicevic",-0.0384279846678651
"3008","Ed Lauter",-0.0384413273536933
"3009","Miranda Richardson",-0.0384456182315286
"3010","Ann-Margret",-0.0384743495621182
"3011","Brenda Blethyn",-0.0385082088260387
"3012","Derek Jacobi",-0.0385231015095223
"3013","Peter Gerety",-0.0385301797669963
"3014","Marco St. John",-0.0385340714709269
"3015","Merritt Wever",-0.0385493074165306
"3016","Chris Kattan",-0.0385505097544038
"3017","Ethan Embry",-0.0385829738641291
"3018","Joe Morton",-0.0385950720380308
"3019","Exie Booker",-0.0386030473476023
"3020","Ricardo Chavira",-0.0386030667777704
"3021","Mario Cimarro",-0.0386039991382364
"3022","Angela Nordeng",-0.0386040482751594
"3023","Ron Silver",-0.0386158408231156
"3024","Bojana Novakovic",-0.0386236643260487
"3025","Omid Abtahi",-0.0386309490649807
"3026","Izabella Scorupco",-0.0386619835595652
"3027","Macaulay Culkin",-0.0386627550519184
"3028","Mark Moses",-0.0386649082269983
"3029","Chris Brown",-0.0386663027708224
"3030","Alan Ford",-0.0386672185474259
"3031","Cynthia Barrett",-0.0387430734162783
"3032","Bobby Batson",-0.0387435031955152
"3033","Matthew Cowles",-0.038747850083042
"3034","Michael Mosley",-0.0387478594577463
"3035","Richard T. Jones",-0.0387480940440259
"3036","Ann Dowd",-0.0387482859910724
"3037","Boris Kodjoe",-0.0387543166966909
"3038","Carmen Electra",-0.038760131879614
"3039","Robert Pattinson",-0.0388061210053227
"3040","Paul Adelstein",-0.0388418909333766
"3041","Kevin Dillon",-0.0388471965165054
"3042","Alison Brie",-0.0389149706401107
"3043","Eileen Brennan",-0.0389449595939778
"3044","Jake Weber",-0.0390206477945191
"3045","Clifton Collins Jr.",-0.0390344959831507
"3046","Olivia Munn",-0.0390418707899431
"3047","Ioan Gruffudd",-0.0390476115408202
"3048","Paz Vega",-0.0390585139405935
"3049","Chelcie Ross",-0.0390950508839675
"3050","Norman Reedus",-0.0391082164133324
"3051","Olesya Rulin",-0.0391124146451521
"3052","Chris Noth",-0.0391200163471736
"3053","Frank Dillane",-0.0391806864344661
"3054","Dougray Scott",-0.0392113981513539
"3055","Rob Moran",-0.0392221079925208
"3056","George Kennedy",-0.0392525297679911
"3057","Dan Bakkedahl",-0.0392598692827447
"3058","Shawn Hatosy",-0.0393348465646185
"3059","Abby Elliott",-0.0393448624355782
"3060","Omar Sy",-0.0393871564322011
"3061","Benjamin Walker",-0.0393968828195586
"3062","Michael Rispoli",-0.0394059630360779
"3063","Jennifer Ehle",-0.0394158431213889
"3064","Ted Raimi",-0.0394159880053543
"3065","Lily Tomlin",-0.0394223619401417
"3066","Alexa PenaVega",-0.0394367648694299
"3067","Ice-T",-0.03944129304891
"3068","Dwayne Johnson",-0.0394568424827177
"3069","Caroline Dhavernas",-0.0395272423397533
"3070","Kelli Barrett",-0.0395274669855922
"3071","Meg Crosbie",-0.0395414698500509
"3072","Danny Pino",-0.0395504336511333
"3073","Aryana Engineer",-0.0395530064748554
"3074","Elise Muller",-0.039555038451946
"3075","Keshia Knight Pulliam",-0.0396021027286826
"3076","Sebastian Roch??",-0.0396239673172784
"3077","Lorraine Ziff",-0.0396240121989542
"3078","Christa B. Allen",-0.0396253851773661
"3079","Nick Cannon",-0.0396355716397148
"3080","Stephen Amell",-0.0396482499609283
"3081","Matthew Settle",-0.0397037829436145
"3082","Holly Hunter",-0.0397260085332619
"3083","Anna Gunn",-0.0397525723309886
"3084","Alan Ruck",-0.0397562862859117
"3085","Deborah Kara Unger",-0.039797642485511
"3086","Josh Charles",-0.0398431496551864
"3087","Carolyn Hennesy",-0.0398557386822478
"3088","Ritchie Coster",-0.0398749713363957
"3089","Zena Grey",-0.0399001614337635
"3090","Emily Meade",-0.0399009960797404
"3091","Demi Moore",-0.0399042605625595
"3092","Rhys Wakefield",-0.0399194515849954
"3093","Brett Wagner",-0.0399226514880113
"3094","Brooke Newton",-0.0399232266593136
"3095","Jesse McCartney",-0.0399271542158429
"3096","Gemma Chan",-0.0399994884196498
"3097","Kayvan Novak",-0.0400033903051179
"3098","Amr Waked",-0.040003701831644
"3099","Mehcad Brooks",-0.0400387784104108
"3100","Lotte Verbeek",-0.0400428481112205
"3101","Joseph Gilgun",-0.0400440114090899
"3102","Arly Jover",-0.0401200734330891
"3103","Charly Bivona",-0.040149981370927
"3104","Kevin Sussman",-0.0401653135412111
"3105","Keegan-Michael Key",-0.040181066786483
"3106","Connor Paolo",-0.040209291679023
"3107","Lupe Ontiveros",-0.0402278887872874
"3108","Oscar Gale",-0.0402616201558928
"3109","Daniel Franzese",-0.0402627611542598
"3110","Sarah Butler",-0.0402627825467877
"3111","David Fine",-0.0402766555057956
"3112","Eddie Griffin",-0.040343232308577
"3113","Lance Gross",-0.0404006388205253
"3114","Garcelle Beauvais",-0.0404128033665072
"3115","RZA",-0.0404155236048778
"3116","Chris Moss",-0.0404251801537617
"3117","Owain Yeoman",-0.0404279030285918
"3118","Jizelle Jade",-0.0404884656678386
"3119","John Aylward",-0.0405012378137573
"3120","Dana Ivey",-0.0405715703830591
"3121","Thomas Lennon",-0.0405869504038802
"3122","Jonathan Silverman",-0.0405910673878435
"3123","Robert Wahlberg",-0.0406515298494554
"3124","Drew Waters",-0.0406631390500869
"3125","Elissa Dowling",-0.0406818087437215
"3126","Lisa Edelstein",-0.0406908437044367
"3127","Jon Heder",-0.0407099343811164
"3128","JoAnna Garcia Swisher",-0.0407109910546382
"3129","Kay Panabaker",-0.0407123090643612
"3130","Estella Warren",-0.0407157884993984
"3131","Shannon Elizabeth",-0.040739187079104
"3132","David Gallagher",-0.0407630155357792
"3133","Thomas F. Wilson",-0.040797389931253
"3134","Xzibit",-0.0407982015050435
"3135","Sarah Wright",-0.0408268973900134
"3136","Shirley Henderson",-0.040848556399761
"3137","Vinessa Shaw",-0.0408558795290706
"3138","Tom Cavanagh",-0.0408578631430746
"3139","Greg Nicotero",-0.0408587492102792
"3140","Griffin Kane",-0.0408653791417879
"3141","Gary Dourdan",-0.0408721511385809
"3142","Molly Shannon",-0.0408806478542925
"3143","Cody Linley",-0.0408839617586183
"3144","Peter Mensah",-0.0408899510981412
"3145","Curtiss Cook",-0.0409005890679384
"3146","Jack Thompson",-0.0409162480126414
"3147","Debra Messing",-0.040916976185917
"3148","Alan Dale",-0.0409178189629758
"3149","James Gammon",-0.0409216206784806
"3150","Dan Hedaya",-0.0409338570198607
"3151","David Walton",-0.040938050044356
"3152","Clarence Williams III",-0.0409480722203926
"3153","Paolo Montalban",-0.0409514152174291
"3154","Nicholas Braun",-0.040978232211959
"3155","Toby Hemingway",-0.0409800327770958
"3156","Sasha Alexander",-0.0409963071674986
"3157","Ben Schwartz",-0.0410021538913887
"3158","Eric Lloyd",-0.0410307464850662
"3159","Judge Reinhold",-0.0410308114892929
"3160","Patton Oswalt",-0.0410398443034472
"3161","Rachel Korine",-0.0410551764903812
"3162","Rick Gonzalez",-0.0410704819777311
"3163","Gedde Watanabe",-0.0410892468358955
"3164","Stephanie Lemelin",-0.041092581235599
"3165","Rupert Evans",-0.0410931374439675
"3166","Liza Lapira",-0.0410994699399103
"3167","Jorge Garcia",-0.0411079160992543
"3168","Embeth Davidtz",-0.0411535218577206
"3169","Spencer Breslin",-0.0411606544091073
"3170","Adam Boyer",-0.0411966223545803
"3171","Malika",-0.0411982241805478
"3172","Dagmara Dominczyk",-0.0412190208964677
"3173","Teri Polo",-0.041232067403407
"3174","C??cile De France",-0.0412333685256274
"3175","Bill Duke",-0.0412340558626056
"3176","Marla Sokoloff",-0.041234173457373
"3177","Katrina Law",-0.0412510830056071
"3178","Johnny Messner",-0.0412516323410616
"3179","William Xifaras",-0.0412527314705042
"3180","Brad James",-0.0412595064748981
"3181","Kurtwood Smith",-0.0412830817955557
"3182","Kate Dickie",-0.0412892278978627
"3183","Shawn Roberts",-0.0412892569010581
"3184","Kathleen Munroe",-0.0412929603948158
"3185","Ralph Ineson",-0.0412929691993185
"3186","Jeffrey Jones",-0.0412956813155927
"3187","Mark Duplass",-0.0412973540284082
"3188","Alex Pettyfer",-0.0412980681277795
"3189","Michael Rady",-0.0413008832442261
"3190","Louis Lombardi",-0.0413192190057081
"3191","Paterson Joseph",-0.0413492361365685
"3192","Sophie Okonedo",-0.0413504413994733
"3193","Alison Lohman",-0.0413618623924475
"3194","Frankie Muniz",-0.0413649064714139
"3195","Herbert Russell",-0.0413890096767776
"3196","Antoni Corone",-0.04139900773518
"3197","Oleg Taktarov",-0.0413993034434974
"3198","Melanie Griffith",-0.0414205916345533
"3199","Angell Conwell",-0.0415145244013993
"3200","Fisher Stevens",-0.0415610881411643
"3201","Beau Garrett",-0.0417025875971835
"3202","Lindsay Price",-0.0417701415432247
"3203","Tom Bower",-0.0417912335553195
"3204","Sam Claflin",-0.0418026609107438
"3205","Joey Slotnick",-0.0418085968580652
"3206","Andrea Savage",-0.0418346877249551
"3207","Andrew Rannells",-0.0418375183797181
"3208","Faye Dunaway",-0.0418845315799649
"3209","Johnny Whitworth",-0.0419125210539393
"3210","Ti West",-0.0419222226092342
"3211","Ebon Moss-Bachrach",-0.0419257382037178
"3212","Alan Rickman",-0.0419297608494296
"3213","Matt Gerald",-0.0419555225193357
"3214","Peter Coyote",-0.0419750841699615
"3215","Daniel London",-0.0419776359666562
"3216","Will Oldham",-0.0419787188331673
"3217","Siobhan Fallon Hogan",-0.0420690133371273
"3218","Joey Lawrence",-0.0420945590333116
"3219","Nolan Gerard Funk",-0.0421144548612669
"3220","Megan Franich",-0.0421152838667887
"3221","Mark Rendall",-0.0421164850423744
"3222","Andrew Bryniarski",-0.0421199282328736
"3223","Henry Rollins",-0.0422076606129597
"3224","Luke Mably",-0.0422466994633084
"3225","Meat Loaf",-0.0423006021098136
"3226","Alan D. Purwin",-0.0423130829746231
"3227","Jon Lovitz",-0.0423184298295227
"3228","Alden Ehrenreich",-0.0423891657357653
"3229","Eric Winter",-0.0424186192341233
"3230","Jason Behr",-0.0424220536154161
"3231","Clayton Snyder",-0.0424691760650352
"3232","Adam Lamberg",-0.042469724692008
"3233","Lindsay Sloane",-0.0425115930186166
"3234","Glenn Morshower",-0.0425216421034461
"3235","Ann Morgan Guilbert",-0.0425681652995274
"3236","Chris Penn",-0.0425729779417019
"3237","Jimmy Bennett",-0.0426562828706229
"3238","Abbie Cornish",-0.0426857886094507
"3239","Jonah Bobo",-0.0426973034416119
"3240","Ken Foree",-0.0427138068145735
"3241","Seth MacFarlane",-0.042757456779186
"3242","Virginia Madsen",-0.0427702284619855
"3243","Matt Servitto",-0.0427827927427859
"3244","Jodi Lyn O'Keefe",-0.0427898689287305
"3245","Billy Campbell",-0.0428575763428502
"3246","Conrad Goode",-0.0428666655531061
"3247","Collette Wolfe",-0.0428895922867891
"3248","Bella Heathcote",-0.0428907390681975
"3249","Cara Delevingne",-0.0428943348154601
"3250","Mitch Pileggi",-0.0428946530423145
"3251","Kim Shaw",-0.0429210644688698
"3252","Glen Powell",-0.0429679155210459
"3253","B.J. Novak",-0.042980431254691
"3254","Nicholas Turturro",-0.0430172932488584
"3255","Stephen Graham",-0.043036915703768
"3256","Natasha Henstridge",-0.043040767277808
"3257","Chris Bauer",-0.043065844233289
"3258","Nonso Anozie",-0.043118612389796
"3259","Deneen Tyler",-0.0431847053319643
"3260","Joy Bryant",-0.0431879306179669
"3261","Marley Shelton",-0.0432054441315987
"3262","Mini Anden",-0.0432138138858459
"3263","Jon Tenney",-0.0432583972520537
"3264","Keisha Castle-Hughes",-0.0432654135621674
"3265","Togo Igawa",-0.0432663102027657
"3266","Olly Alexander",-0.0432663390863026
"3267","Richard Moll",-0.043266359302173
"3268","Christopher Robin Miller",-0.0432663993936083
"3269","Hiam Abbass",-0.0432679363709173
"3270","Nathalie Fay",-0.0432704157491793
"3271","Erin Wasson",-0.0432711118648344
"3272","Catherine Tate",-0.0432720179632683
"3273","Tim McInnerny",-0.0432720200439818
"3274","Bradley Whitford",-0.0432790712511167
"3275","Vanesa Tomasino",-0.0432880633195862
"3276","Tadanobu Asano",-0.0432926231195131
"3277","James Frain",-0.0433468155953226
"3278","Cherry Jones",-0.0433730352650694
"3279","Masi Oka",-0.0433741094364551
"3280","August Diehl",-0.0434201994655124
"3281","Anne Heche",-0.0434387560528155
"3282","Noel Fisher",-0.0435412283833941
"3283","Cameron Boyce",-0.0435642022041739
"3284","Riley Smith",-0.0435714674780678
"3285","Bill Fagerbakke",-0.0435721116027924
"3286","Rodger Bumpass",-0.0435721552685782
"3287","Doug E. Doug",-0.0435722510448907
"3288","Juan Riedinger",-0.0436083891957275
"3289","Rob Riggle",-0.043713096667446
"3290","Jonathan Winters",-0.0437199357807078
"3291","Reece Ritchie",-0.0437441233969142
"3292","Marisa Saks",-0.0437951545493547
"3293","Robert Redford",-0.04383977415548
"3294","Karolina Wydra",-0.0439246517284058
"3295","Sarah Clarke",-0.0439246838600522
"3296","Madison Lintz",-0.0439265981883231
"3297","Brenda Vaccaro",-0.0439499787535879
"3298","Dyan Cannon",-0.0439514227096952
"3299","Mark Feuerstein",-0.0439524425473686
"3300","Eddie Izzard",-0.0439607702512363
"3301","Gary Stretch",-0.0440846027828337
"3302","Alex Rocco",-0.0441713114633173
"3303","Enrique Iglesias",-0.0442054185422378
"3304","Stephen Dillane",-0.044317807646452
"3305","Kuno Becker",-0.0443256499517159
"3306","Gregory Smith",-0.0443356776577247
"3307","Jenna Fischer",-0.0443496189652038
"3308","Desmond Askew",-0.0443598280834285
"3309","Tom Hulce",-0.0443846284768826
"3310","Tim DeKay",-0.0443902565080212
"3311","Azura Skye",-0.0444118421983743
"3312","Donny Boaz",-0.0444225550470897
"3313","Brent Anderson",-0.0444233930180047
"3314","Claudiu Trandafir",-0.0444290491674384
"3315","Fernanda Andrade",-0.0444296238052199
"3316","Sami Gayle",-0.0444358675915721
"3317","Marlon Brando",-0.0444488028450319
"3318","Lauren Ambrose",-0.0444721906220955
"3319","Katharine McPhee",-0.0444899150418778
"3320","Scott A. Martin",-0.044507996958615
"3321","Brandon Smith",-0.044508038788724
"3322","Jessica Collins",-0.04450824862984
"3323","Donald Watkins",-0.044508343997943
"3324","Rick Dial",-0.0445083524821093
"3325","Carol Sutton",-0.044508364415914
"3326","Chris Barrie",-0.0445499037724946
"3327","Emma Bell",-0.0445708714722343
"3328","Alexis Dziena",-0.0445839651666464
"3329","Olivia Williams",-0.0445848727401144
"3330","Adelaide Kane",-0.0446464728376841
"3331","Jimmy Shubert",-0.044665888969486
"3332","Kristin Davis",-0.0447222918335341
"3333","Dan Futterman",-0.0447317072867048
"3334","Matt Keeslar",-0.0447326973459171
"3335","Eliza Coupe",-0.0447866048226249
"3336","Romi Aboulafia",-0.0447993352842537
"3337","Jesper Christensen",-0.0447999619854506
"3338","Jeff Kober",-0.0448596546577342
"3339","Mandy Gonzalez",-0.0449046194315424
"3340","Mark Hengst",-0.0449068972210852
"3341","J. Smith-Cameron",-0.0449078518410215
"3342","Debra Lynn Hull",-0.0449080637829459
"3343","Hal Linden",-0.0449265656789256
"3344","Gavin MacLeod",-0.044927414006024
"3345","Cyndi Lauper",-0.0449509766787196
"3346","Jon Mack",-0.0449681855025163
"3347","Josh Meyers",-0.044968508862518
"3348","Ben Miles",-0.0449688475891357
"3349","Xander Berkeley",-0.0449963255997751
"3350","Mike Starr",-0.0449982287890194
"3351","Jamie Blackley",-0.0450120124064088
"3352","Peter Capaldi",-0.0450126327110594
"3353","Miranda Otto",-0.0450567517117889
"3354","Rila Fukushima",-0.0451279705450828
"3355","Tao Okamoto",-0.0451311164219404
"3356","Terry Kinney",-0.0451606412249315
"3357","Zachery Ty Bryan",-0.0452271340858767
"3358","Nikki Griffin",-0.0452301486923267
"3359","Chris Zylka",-0.0453086775955513
"3360","Jay R. Ferguson",-0.0453560749670206
"3361","Chris Weitz",-0.0453697951215184
"3362","Lily James",-0.0453886582841497
"3363","Jon Polito",-0.0455400763567687
"3364","Fred Ward",-0.045643864411992
"3365","Ron Rifkin",-0.045710176995376
"3366","Bebe Neuwirth",-0.045711102896211
"3367","Casper Crump",-0.0457357464202048
"3368","Lester Speight",-0.0457645299856875
"3369","Gia Mantegna",-0.0458027830718432
"3370","Cathryn de Prume",-0.0458028507784502
"3371","Angelina Armani",-0.0458781971969092
"3372","Fiona Dourif",-0.0458787649143896
"3373","Jim Varney",-0.0458872307608104
"3374","Cree Summer",-0.045887848893956
"3375","Imelda Staunton",-0.0459258993400227
"3376","Will Estes",-0.0459570900707205
"3377","Jason Weaver",-0.0459981081187983
"3378","Johnny Walter",-0.0460111063663835
"3379","Shiree Nelson",-0.0460134965817857
"3380","Paul Michael Glaser",-0.0460244432957876
"3381","Alexa Havins",-0.0460613629377787
"3382","Ed Begley Jr.",-0.0460748228939246
"3383","Maile Flanagan",-0.0460854706658844
"3384","Kelly Keaton",-0.0460887964064541
"3385","Jordana Brewster",-0.0461354306295114
"3386","David A Cole",-0.0461669743644494
"3387","Constance Wu",-0.0462237993652333
"3388","Allison Miller",-0.0462445183265655
"3389","Jon Gries",-0.0463519323059195
"3390","Mo Gallini",-0.0463663253855754
"3391","Leila Arcieri",-0.0464384799793708
"3392","Atticus Shaffer",-0.0464478018679745
"3393","Odeya Rush",-0.0464506735596268
"3394","Mindy Kaling",-0.0464633253783659
"3395","Chad Allen",-0.046475238518852
"3396","Jack Guzman",-0.0464789319816999
"3397","Adrian Alonso",-0.0465070592887503
"3398","Theo James",-0.0465227917922233
"3399","Chriss Anglin",-0.0465626230062604
"3400","Kiran Shah",-0.0465630893381988
"3401","Ahmed Best",-0.0465667160302567
"3402","Megalyn Echikunwoke",-0.0466017806491824
"3403","Polly Walker",-0.0466142370245517
"3404","Jonathan Jackson",-0.0466319142394991
"3405","Amanda MacDonald",-0.0466465645999624
"3406","Chelse Swain",-0.0466473840610901
"3407","Sharlto Copley",-0.0466519356983938
"3408","David Moscow",-0.0466792538380352
"3409","David Agranov",-0.046680337662624
"3410","Vincent Regan",-0.0467317681523759
